;aantal
Cuijk;3.278836901988579
Culemborg;3.394132988744707
Dalfsen;2.4195468640996114
Dantumadeel;2.7751823780792617
Delft;13.18747728541769
Delfzijl;4.179622391391225
Denekamp;1.7127317235511752
Deurne;4.46062179123889
Deventer;9.839852621523885
Didam;2.3092636506807063
Diemen;3.319496874612721
Diepenheim;0.38209234548166054
Diepenveen;1.4662654511377133
Dinxperlo;1.2068492559364257
Dirksland;1.1095159653053466
Dodewaard;0.5995953497245008
Doesburg;1.5445219737910272
Doetinchem;6.309258080821443
Dongen;3.3829932702175447
Dongeradeel;3.3932975098551696
Doorn;1.4036045344224264
Dordrecht;16.447515912391683
Drechterland;1.3343990330724318
Driebergen-Rijsenburg;2.5742497051455753
Dronten;4.65751631620648
Druten;2.2588564243452978
Duiven;3.4120957848697557
Echt;2.6511137629829937
Echteld;0.9314197153523424
Edam-Volendam;3.7373755658628895
Ede;14.108314268169229
Eemnes;1.155328057748301
Eemsmond;2.2719455936147135
Eersel;2.545704176419722
Egmond;1.5922835169762348
Eibergen;2.2963137278928807
Eijsden;1.6532734759124474
Eindhoven;27.618007911985085
Elburg;3.010648178447151
Elst;2.3133017986468025
Emmen;14.652628764702689
Enkhuizen;2.307592692901632
Enschede;20.658608008622142
Epe;4.629110033962217
Ermelo;3.76076897476993
Etten-Leur;4.971099392746094
Ferwerderadeel;1.2168750026108714
Franekeradeel;2.8049811251394208
Gaasterlân-Sleat;1.3504123784552273
Geertruidenberg;2.9290497402356888
Geldermalsen;3.287609430328719
Geldrop;3.786668820345582
Geleen;4.7306207190409815
Gemert-Bakel;3.795162855722543
Gendringen;2.8737688870446467
Gendt;1.0049418576316123
Genemuiden;1.2179889744635877
Gennep;2.348809651452132
Giessenlanden;1.9640716228202704
Gilze en Rijen;3.3210285859102053
Goedereede;1.547585396385997
Goes;4.867917749888255
Goirle;3.081803130539399
Goor;1.7180230898515771
Gorinchem;4.546954609824397
Gorssel;1.8447373880980462
Gouda;9.96225027884108
Graafstroom;1.3232593145452698
Graft-De Rijp;0.8616572280759895
Gramsbergen;0.892987686433633
Grave;1.7394670480163643
s-Graveland;1.3037648071227361
s-Gravendeel;1.2075454883443733
s-Gravenhage;61.658202801360716
s-Gravenzande;2.614631184806538
Groenlo;1.2700671585780707
Groesbeek;2.6746464183716236
Groningen;23.498122261195764
Grootegast;1.6056511792088293
Grubbenvorst;0.9418632014715568
Gulpen;1.094755838256857
Haaksbergen;3.3009770925613138
Haaren;1.9494507422533702
Haarlem;20.586060591714
Haarlemmerliede en Spaarnwoude;0.7290945776027604
Haarlemmermeer;15.165195063433735
Haelen;1.3747805127333945
Halderberge;4.089251424839623
Den Ham;2.067392512159699
Hardenberg;4.858448989140167
Harderwijk;5.352773998782986
Hardinxveld-Giessendam;2.4499025970861283
Haren;2.6073903677638826
Harenkarspel;2.056809779558895
Harlingen;2.138268971288768
Harmelen;1.1184277401270764
Hasselt;1.0478297739611864
Hattem;1.6326649966371976
Hedel;0.6092033569541782
Heel;1.1674425016465897
Heemskerk;4.86917096822256
Heemstede;3.623750436885836
Heerde;2.526766654923547
Heerenveen;5.55161797449283
Heerewaarden;0.1858940529220178
Heerhugowaard;5.809363211915043
Heerjansdam;0.4940465166796398
Heerlen;13.323799590893838
Heeze-Leende;2.1310281542461125
Heiloo;2.9763935439761275
Heino;1.0983762467781846
Helden;2.665177657623536
Den Helder;8.39461338910619
Hellendoorn;4.9493769416181275
Hellevoetsluis;5.20169156625835
Helmond;10.807754915052683
Hendrik-Ido-Ambacht;2.8943773663198966
Hengelo;1.1731516073917603
Hengelo;10.903834987349457
s-Hertogenbosch;17.73331792338937
Heteren;1.1937600866670102
Heumen;2.1389652036967157
Heusden;5.839997437864739
Heythuysen;1.6699830537031906
Hillegom;2.8517679429535017
Hilvarenbeek;2.012390151931836
Hilversum;11.459567695373257
Hoevelaken;1.184709065363691
Holten;1.2199384252058412
Hontenisse;1.1017181623363332
Hoogeveen;7.341353002363013
Hoogezand-Sappemeer;4.622704695809099
Hoorn;8.759299924389161
Horst;2.7079263274715206
Houten;4.445443924745631
Huissen;2.1716881268702544
Huizen;5.805464310430536
Hulst;2.7176735811827877
Hummelo en Keppel;0.6285586178951224
Hunsel;0.8326939599053681
IJsselham;0.7698937967084917
IJsselmuiden;2.0240868563853565
IJsselstein;3.4996818217895678
Jacobswoude;1.5101280928384142
Kampen;4.47830609440076
Kapelle;1.5244704804421354
Katwijk;5.650900715866162
Kerkrade;7.2617040148938035
Kerkwijk;0.9470153212903692
Kessel;0.5757842013726918
Kesteren;1.4896588600447538
Kollumerland en Nieuwkruisland;1.7999000210262188
Korendijk;1.445796218344053
Krimpen aan den IJssel;3.9264722878614666
Laarbeek;3.0125976291894045
Landerd;1.9761860667185591
Landgraaf;5.7989197257958285
Landsmeer;1.4427327957490834
Langedijk;3.2316323447297295
Laren;1.6241709612602364
Leek;2.594579691457646
Leerdam;2.8918709296512852
Leersum;1.0102332239320142
Leeuwarden;12.330415191234156
Leeuwarderadeel;1.4263017109215193
Leiden;16.287939444490085
Leiderdorp;3.3538907555653337
Leidschendam;4.831574418193388
Lelystad;8.477604292133549
Lemsterland;1.7098075474377952
Leusden;3.8979267591356135
Lichtenvoorde;2.621036522959656
Liemeer;0.9683200329735668
Lienden;1.0996294651124903
De Lier;1.548142382312355
Liesveld;1.333145814738126
Limmen;0.892709193470454
Lingewaal;1.4853422191154786
Lisse;3.055346299037389
Lith;0.9124821938561668
Littenseradiel;1.4703035991038096
Lochem;2.6278596005575428
Loenen;1.1888864598113766
Loon op Zand;3.1322103568748076
Loosdrecht;1.232888347993667
Lopik;1.8437626627269195
Loppersum;1.537281156748372
Losser;3.1639585546772198
Maarn;0.8182123258200573
Maarssen;5.716346562213239
Maartensdijk;1.3118411030549286
Maasbracht;1.8969548186941187
Maasbree;1.7823549643459384
Maasdonk;1.5835109886360947
Maasdriel;1.3096131593494962
Maasland;0.9371288210975129
Maassluis;4.60153923060749
Maastricht;16.734502910947697
Drimmelen;3.6878038184170183
Margraten;1.9235508966777182
Markelo;0.9935236461412711
De Marne;1.5225210296998821
Marum;1.342614575486214
Maurik;0.9248751307176346
Medemblik;1.0156638367140058
Meerlo-Wanssum;1.0256895833884518
Meerssen;2.8520464359166806
Meijel;0.7866033744992349
Menaldumadeel;1.9158923401902943
Menterwolde;1.7213650054097258
Meppel;4.057503227037211
Middelburg;6.188113641838555
Middelharnis;2.2860094882552557
Middenveld;4.459229326422995
Mierlo;1.4144657599864097
Mill en Sint Hubert;1.530179586187306
Millingen aan de Rijn;0.8200225300807212
Monster;2.786600589569603
Montfoort;1.8432056768005614
Mook en Middelaar;1.0404497104369415
Moordrecht;1.0440701189582693
Muiden;0.9574588074095838
Naaldwijk;3.9994374442143785
Naarden;2.340315616075171
Nederhorst den Berg;0.713638218146323
Nederlek;2.066835526233341
Nederweert;2.224880282837453
Neede;1.5413193047144682
Neerijnen;1.5170904169178905
Niedorp;1.5797513336331774
Nieuwegein;8.527593779024189
Nieuwerkerk aan den IJssel;2.819602005706321
Nieuwkoop;1.5388128680458566
Nieuw-Lekkerland;1.3086384339783694
Nieuwleusen;1.1515684027453836
Nijefurd;1.476708937256928
Nijkerk;3.7824914258978963
Nijmegen;20.955899246815783
Noord-Beveland;0.9592690116702476
Noordenveld;4.299374365558219
Noorder-Koggenland;1.4329855420378166
Noordoostpolder;5.814236838770676
Noordwijk;3.514720441801237
Noordwijkerhout;2.154839302597922
Nootdorp;1.3412221106703186
Nuenen, Gerwen en Nederwetten;3.255861232526307
Nunspeet;3.6238896833674255
Nuth;2.3315430877350307
Obdam;0.8766958480876584
Oegstgeest;2.8097155055134646
Oirschot;2.4343069911481012
Oisterwijk;3.519454822175281
Oldebroek;3.0822208699841678
Oldenzaal;4.270689590350776
Olst;1.2965239900800807
Ommen;2.2965922208560596
Onderbanken;1.1886079668481977
Oostburg;2.4812330554437714
Oosterhout;7.188321119096123
Oostflakkee;1.396085224416592
Ooststellingwerf;3.5400633014505307
Oostzaan;1.1948740585197264
Ootmarsum;0.6227102656683622
Opmeer;1.474898732996264
Opsterland;3.9775757466048227
Oss;8.992816274014796
Oud-Beijerland;3.0372442564307507
Ouder-Amstel;1.676666884819488
Ouderkerk;1.14377059977637
Oudewater;1.371160104212067
Papendrecht;4.014058324781279
Pekela;1.8426486908742032
Pijnacker;2.797461815133586
Purmerend;9.318653040934288
Putten;3.1107663987100205
Raalte;3.938029745833397
Ravenstein;1.1848483118452804
Reeuwijk;1.7916844786124366
Reiderland;0.9591297651886581
Reimerswaal;2.8350583651627583
Renkum;4.465634664576113
Renswoude;0.558099898210822
Reusel-De Mierden;1.7192763081858828
Rheden;6.170150845713506
Rhenen;2.3741525111014257
Ridderkerk;6.506291852270623
Rijnsburg;2.0108584406343515
Rijnwaarden;1.5283693819266422
Rijnwoude;2.698457566723433
Rijssen;3.631965979299618
Rijswijk;6.751783399312958
Roerdalen;1.4569359368712151
Roermond;6.144668739582623
Roggel en Neer;1.1568597690457856
De Ronde Venen;4.728392775335549
Roosendaal;10.278200545567715
Rossum;0.4436392903442312
Rotterdam;82.2219839560204
Rozenburg;1.9170063120430105
Rozendaal;0.1644500947572307
Rucphen;3.1063105112991556
Ruurlo;1.1124401414187266
Sas van Gent;1.2101911714945743
Sassenheim;2.0318846593543696
Schagen;2.4071539272381437
Scheemda;1.9963768065490406
Schermer;0.6905233022024616
Scherpenzeel;1.2703456515412497
Schiedam;10.430953935871425
Schiermonnikoog;0.13966422103429502
Schijndel;3.1061712648175663
Schinnen;1.9534888902194665
Schipluiden;1.4320108166666898
Schoonhoven;1.64366546868277
Schoorl;0.9147101375615991
Schouwen-Duiveland;4.588728554301254
Sevenum;1.0060558294843285
Simpelveld;1.626955890892027
Sint Anthonis;1.6062081651351874
Sint-Michielsgestel;3.8135433912923604
Sint-Oedenrode;2.3703928560985084
Sittard;6.8608133943975576
Skarsterlân;3.678195811187341
Sliedrecht;3.335649466477106
Slochteren;2.0389862299154355
Sluis-Aardenburg;0.9067730881109962
Smallingerland;7.1143812373720845
Sneek;4.246460702554198
Soest;6.093426034357677
Someren;2.519108098436123
Son en Breugel;2.0180992576770067
Spijkenisse;9.957933637911804
Stad Delden;1.0226261607934821
Stadskanaal;4.582044723184957
Staphorst;2.1134830975658323
Stede Broec;2.8786425139002803
Steenbergen;3.1996056539641384
Steenderen;0.6760416681171508
Steenwijk;3.118564201679034
Stein;3.6745754026660133
Strijen;1.2974987154512074
Susteren;1.818002063632857
Swalmen;1.1867977625875339
Tegelen;2.708483313397879
Terneuzen;4.833523868935642
Terschelling;0.6650411960715783
Texel;1.8628394307046847
Tholen;3.262684310124194
Thorn;0.36914242269383457
Tiel;5.070382134119426
Tilburg;25.860021081917314
Tubbergen;2.7561056101014967
Tytsjerksteradiel;4.32527421113387
Ubbergen;1.2890046800742463
Uden;5.381737266953607
Uitgeest;1.5389521145274463
Uithoorn;3.574874921847912
Urk;2.114457822936959
Utrecht;32.408783111072744
Vaals;1.5127737759886153
Valburg;1.8049128943634416
Valkenburg;0.4965529533482513
Valkenburg aan de Geul;2.512563513801415
Valkenswaard;4.341983788924614
Veendam;3.965182809743355
Veenendaal;8.095651193133477
Veere;3.088904701100465
Veghel;4.923059356597707
Veldhoven;5.770234950588386
Velsen;9.2121294825183
Venhuizen;1.0268035552411678
Venlo;8.969005125662987
Venray;5.1720320656797805
Vianen;2.6789630593008993
Vlaardingen;10.339051258022337
Vlagtwedde;2.239361916922764
Vleuten-De Meern;2.6877355876410394
Vlieland;0.1601334538279554
Vlissingen;6.231837037057666
Vlist;1.3706031182857088
Voerendaal;1.8278885638257136
Voorburg;5.444398183668894
Voorhout;1.6844646877885012
Voorschoten;3.1905546326608194
Voorst;3.2863562119944136
Vorden;1.1706451707231487
Vriezenveen;2.74928253250361
Vught;3.48436470881472
Waalre;2.2342097971039516
Waalwijk;6.241445044287343
Waddinxveen;3.714817635845386
Wageningen;4.574525413179122
Warmond;0.7417660074274073
Warnsveld;1.2610161372747515
Wassenaar;3.640460014676579
Wateringen;2.112090632749937
Waterland;2.4572826606103733
Weerselo;1.2956885111905434
Weert;6.626740058845563
Weesp;2.501423795274253
Wehl;0.9314197153523424
Werkendam;3.574874921847912
Wervershoof;1.1696704453520221
West Maas en Waal;2.4950184571211347
Wester-Koggenland;1.8411169795767186
Westerveld;2.5756421699614704
Westervoort;2.2330958252512354
Weststellingwerf;3.447603637675085
Westvoorne;1.9384502702077975
Wierden;3.1951497665532735
Wieringen;1.169391952388843
Wieringermeer;1.671654011482265
Wijchen;5.212970531267101
Wijhe;1.0435131330319112
Wijk bij Duurstede;3.185402512842007
Winschoten;2.613099473509053
Winsum;1.9458303337320424
Winterswijk;3.9707526690069357
Wisch;2.7665490962207113
Wittem;1.0870972817694329
Woensdrecht;2.9060740707734167
Woerden;5.241237567029775
Wognum;1.0766537956502185
De Wolden;3.2458354858518614
Wormerland;2.0587592303011486
Woudenberg;1.5138877478413315
Woudrichem;1.9365008194655442
Wûnseradiel;1.6355891727505776
Wymbritseradiel;2.1684854577936954
Zaanstad;18.746336076953177
Zaltbommel;1.5436864949014901
Zandvoort;2.164725802790778
Zederik;1.8862328396117252
Zeevang;0.8627711999287058
Zeewolde;2.1299141823933962
Zeist;8.245619653805397
Zelhem;1.5761309251118498
Zevenaar;3.7291600234491074
Zevenbergen;5.08695246542858
Zevenhuizen-Moerkapelle;1.3880089284843995
Zijpe;1.5599783332474646
Zoetermeer;15.066330061505171
Zoeterwoude;1.1997476853753597
Zuidhorn;2.4939044852684185
Zuidlaren;4.370250824687287
Zundert;2.7868790825327823
Zutphen;4.737722289602048
Zwartsluis;0.621874786778825
Zwijndrecht;5.847238254907394
Zwolle;14.289752433680382
