;aantal
Heeze-Leende;2.0844138035901936
Heiloo;2.9933664783141136
Helden;2.648385336197089
Den Helder;8.149483682296943
Hellendoorn;4.907394082236119
Hellevoetsluis;5.388819949983844
Helmond;11.4359687303988
Hendrik-Ido-Ambacht;2.9998832413293113
Hengelo;1.1541458831707312
Hengelo;10.991878484092311
s-Hertogenbosch;17.989117005764623
Heumen;2.2478759425547343
Heusden;5.859791843728023
Heythuysen;1.6461614908181526
Hillegom;2.8062810734194814
Hilvarenbeek;2.0163950896190683
Hilversum;11.310113744667795
Hof van Twente;4.756965469301973
Hoogeveen;7.237951455546173
Hoogezand-Sappemeer;4.5670289805881925
Hoorn;9.166234478563924
Horst aan de Maas;3.890371754176838
Houten;5.600886279770068
Huizen;5.719138375316675
Hulst;3.7865108436221258
Hummelo en Keppel;0.6106750008824784
Hunsel;0.8426989174027442
IJsselstein;4.516795599012711
Jacobswoude;1.4463140916854251
Kampen;6.6415318737594395
Kapelle;1.5705398866626301
Katwijk;5.639036496588203
Kerkrade;6.828345746861772
Kessel;0.567772977699094
Kesteren;3.021741550609453
Kollumerland en Nieuwkruisland;1.8132893089787419
Korendijk;1.474146100396165
Krimpen aan den IJssel;3.9473934305598175
Laarbeek;2.931185697877436
Landerd;1.9963017369888756
Landgraaf;5.438102970286276
Landsmeer;1.4054485569442898
Langedijk;3.395369296814118
Laren;1.5849310716545248
Leek;2.622861347720898
Leerdam;2.8611304954640615
Leersum;1.0118632240055827
Leeuwarden;12.393254064152103
Leeuwarderadeel;1.444006071450876
Leiden;15.97815255199155
Leiderdorp;3.5844911901509993
Leidschendam-Voorburg;10.012327543370416
Lelystad;9.307431010559872
Lemsterland;1.7976762309214975
Leusden;3.936939456556271
Lichtenvoorde;2.6354875760628436
Liemeer;0.9107176313738695
De Lier;1.5443370687056894
Liesveld;1.314349640627673
Lingewaal;1.4498440049853238
Lingewaard;5.765570311799958
Lisse;2.9903796285988147
Lith;0.9164197990121674
Littenseradiel;1.471702314265466
Lochem;2.629785408424546
Loenen;1.1301153195521898
Loon op Zand;3.116098848433669
Lopik;1.8637942223465236
Loppersum;1.5140612738642505
Losser;3.066544296338937
Maarn;0.7904290473850132
Maarssen;5.432672334440278
Maasbracht;1.8636584564503735
Maasbree;1.7479859129306157
Maasdonk;1.548545811486338
Maasdriel;3.193078111550691
Maasland;0.9275526024964633
Maassluis;4.468734471775628
Maastricht;16.56099554416329
Margraten;1.8453300604701304
De Marne;1.517862718956449
Marum;1.399746389305992
Medemblik;1.0728221113769107
Meerlo-Wanssum;1.049741909031419
Meerssen;2.7206127929488626
Meijel;0.7912436427619128
Menaldumadeel;1.9128057108566558
Menterwolde;1.7234122857274745
Meppel;4.152807231434693
Middelburg;6.274285124673823
Middelharnis;2.3549952346170455
Midden-Drenthe;4.456651307018283
Mierlo;1.380467632052699
Mill en Sint Hubert;1.5080875744336526
Millingen aan de Rijn;0.8025122121423588
Moerdijk;4.962650801969149
Monster;2.7758695126818926
Montfoort;1.8109812887441927
Mook en Middelaar;1.0876205940572552
Moordrecht;1.096852674995452
Muiden;0.9024359117087225
Naaldwijk;3.9065278958186824
Naarden;2.300824642053215
Nederlek;2.017481216788268
Nederweert;2.1863739915988063
Neede;1.5011635137300052
Neerijnen;1.5461020253556388
Niedorp;1.5686391641165307
Nieuwegein;8.43432053241954
Nieuwerkerk aan den IJssel;3.0384407558358975
Nieuwkoop;1.5010277478338552
Nieuw-Lekkerland;1.2795935712132855
Nijefurd;1.4802555657229128
Nijkerk;5.109006438018795
Nijmegen;21.206361446830005
Noord-Beveland;0.9676035418606989
Noordenveld;4.335819659444827
Noorder-Koggenland;1.419568210143885
Noordoostpolder;6.074301959644946
Noordwijk;3.331966623312091
Noordwijkerhout;2.0518299885142053
Nuenen, Gerwen en Nederwetten;3.192399282069941
Nunspeet;3.5918225485430963
Nuth;2.222623485870843
Obdam;0.8999921255780233
Oegstgeest;2.882038443471154
Oirschot;2.421792055522821
Oisterwijk;3.473977750684939
Oldebroek;3.107952894664672
Oldenzaal;4.259519225808554
Olst-Wijhe;2.3082917663414624
Ommen;2.303404194080064
Onderbanken;1.1431488455825851
Oosterhout;7.2140566578237815
Oostflakkee;1.3797888025719491
Ooststellingwerf;3.633231146868831
Oostzaan;1.2379134410952508
Opmeer;1.5232933548024472
Opsterland;3.937210988348571
Oss;10.343189032287846
Oud-Beijerland;3.1447454525213088
Ouder-Amstel;1.7722880083414567
Ouderkerk;1.10228331084145
Oudewater;1.3242605510466194
Overbetuwe;5.512638447272599
Papendrecht;4.142217491534996
Pekela;1.8437008697163308
Pijnacker-Nootdorp;4.867886206456483
Purmerend;10.171716705450459
Putten;3.1486826635096574
Raalte;5.017364458117579
Reeuwijk;1.751923123918964
Reiderland;0.9598648857801516
Reimerswaal;2.8292255098688233
Renkum;4.357813734621119
Renswoude;0.5708955933105428
Reusel-De Mierden;1.6771161151403413
Rheden;6.1110945175015825
Rhenen;2.401698702892628
Ridderkerk;6.2279889540866895
Rijnsburg;2.030650508714813
Rijnwaarden;1.5241079501793469
Rijnwoude;2.581316983499013
Rijssen;4.871959183340982
Rijswijk;6.52952500943573
Roerdalen;1.4332805656550298
Roermond;6.1561687950233654
Roggel en Neer;1.1424700161018353
De Ronde Venen;4.68378765127715
Roosendaal;10.604674148272652
Rotterdam;81.3121553922141
Rozenburg;1.8070061425428876
Rozendaal;0.20731452342097476
Rucphen;3.069259614261936
Ruurlo;1.1654144525511771
Sassenheim;2.014901664761419
Schagen;2.3742739918703384
Scheemda;1.9509559276747919
Schermer;0.6583288304311111
Scherpenzeel;1.2271879352994046
Schiedam;10.291326459958565
Schiermonnikoog;0.13576589614995072
Schijndel;3.176921969908847
Schinnen;1.84614465584703
Schipluiden;1.5171838894756993
Schoonhoven;1.6636752914214963
Schouwen-Duiveland;4.6817511628349004
Sevenum;0.9927202326484397
Simpelveld;1.554247979124636
Sint Anthonis;1.6019018086732686
Sint-Michielsgestel;3.796150222248772
Sint-Oedenrode;2.3126362750182605
Sittard-Geleen;13.278719238842081
Skarsterlân;3.700706797255357
Sliedrecht;3.2339436462918263
Slochteren;2.052916115683405
Sluis;3.3707956696109767
Smallingerland;7.296059259098352
Sneek;4.461538879279681
Soest;6.081226020348593
Someren;2.4998574458090426
Son en Breugel;2.03879646248381
Spijkenisse;10.230503338483388
Stadskanaal;4.57463187077259
Staphorst;2.113196173573983
Stede Broec;2.8742997873906067
Steenbergen;3.1750212473627477
Steenderen;0.6905053478186494
Steenwijkerland;5.750771829119613
Stein;3.6108297740040896
Strijen;1.256241837075494
Swalmen;1.179398339854622
Terneuzen;7.537722554245264
Terschelling;0.6412223275162173
Texel;1.8769635142730687
Tholen;3.257023848637318
Thorn;0.3452526739093247
Tiel;5.500555282515253
Tilburg;26.8703788683098
Tubbergen;2.7508885877903015
Twenterand;4.538246610604403
Tynaarlo;4.344237145006123
Tytsjerksteradiel;4.303235844368838
Ubbergen;1.2558345393870443
Uden;5.445977392262973
Uitgeest;1.59823612947722
Uithoorn;3.6222341092806856
Urk;2.2738072287193747
Utrecht;35.99846313005558
Vaals;1.4429199442816762
Valkenburg;0.5115658966930143
Valkenburg aan de Geul;2.4296664774995183
Valkenswaard;4.223812795121117
Veendam;3.855344152970151
Veenendaal;8.275338668027947
Veere;2.998661348263962
Veghel;4.950974934900253
Veldhoven;5.810101525737141
Velsen;9.167863669317724
Venhuizen;1.0696994957654617
Venlo;12.460593948642478
Venray;5.311433389178372
Vianen;2.680426087688477
Vlaardingen;10.090392933656638
Vlagtwedde;2.262267127546629
Vlieland;0.1683497112259389
Vlissingen;6.136482740081623
Vlist;1.3305057822695172
Voerendaal;1.7767682829144051
Voorhout;1.9610026039898882
Voorschoten;3.060434831012189
Voorst;3.204346680931137
Vorden;1.1510232675592822
Vught;3.4312114933977047
Waalre;2.218278977194045
Waalwijk;6.188752610099354
Waddinxveen;3.6381187191302296
Wageningen;4.730219587760433
Warmond;0.6767929923075043
Warnsveld;1.2269164035071047
Wassenaar;3.4840244270000356
Wateringen;2.215156361582596
Waterland;2.328385118971655
Weert;6.623339243675346
Weesp;2.428173052641869
Wehl;0.9192708828313164
Werkendam;3.5820474040203
Wervershoof;1.1499371403900827
West Maas en Waal;2.471210841721403
Wester-Koggenland;1.8688175605040718
Westerveld;2.592721318775609
Westervoort;2.1942484135755036
Weststellingwerf;3.5030316524610288
Westvoorne;1.9337136588637482
Wierden;3.182895669339445
Wieringen;1.1347313600212883
Wieringermeer;1.7141802047892778
Wijchen;5.371441915276651
Wijdemeren;3.154792128836405
Wijk bij Duurstede;3.1674183571783505
Winschoten;2.5108544833971886
Winsum;1.9284187889139002
Winterswijk;3.9338168409448224
Wisch;2.6573458853429854
Woensdrecht;2.926705423304488
Woerden;6.484450731913947
Wognum;1.1040482674913994
De Wolden;3.254172764818169
Wormerland;2.1057290492857357
Woudenberg;1.5139255079681007
Woudrichem;1.95611503172849
Wûnseradiel;1.620365970549662
Wymbritseradiel;2.1999505812138014
Zaanstad;18.934454940656728
Zaltbommel;3.529777534002569
Zandvoort;2.289556072672769
Zederik;1.840442488208732
Zeevang;0.8585835272522884
Zeewolde;2.633586853516744
Zeist;8.118664823870903
Zelhem;1.5224787594255476
Zevenaar;3.5251614935334707
Zevenhuizen-Moerkapelle;1.3780238459219998
Zijpe;1.5360553490405424
Zoetermeer;15.286425311107552
Zoeterwoude;1.1666363456165265
Zuidhorn;2.4585846133794576
Zundert;2.7677235589128957
Zutphen;5.013019949440781
Zwartewaterland;3.014817489905806
Zwijndrecht;6.119104705374429
Zwolle;14.928139111167832
